,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,keras
215,494136.0276,1604453.0,109963.38,5.1626,35,2.181428811,715.4639488,199951,8.024230937,2.5,92.3,12.73267423,6.116681361,27.98573378,64.71,2.445,0,0,1e-05,4.941360276,0,0,0,0.0,0,0.0,0.016827094,0.0225077867508
216,330539.0,887129.0,71444.17691,2.402858,35,3.945311223,5817.960234,824292,1.076231481,3.522,34.0,8.01029726,3.988373524,499.0156838,54.322,0.3991328,0,0,1e-05,3.30539,0,0,28,0.595744681,1,0.021276596,0.146072341,0.169953465462
217,348220.2679,920000.0,73826.37172,2.518279031,36,3.913043478,6186.773523,824292,1.11610934,3.4466,34.4,8.01029726,3.138513077,557.7631339,52.4183538,0.410191232,0,0,1e-05,3.482202679,0,0,25,0.531914894,1,0.021276596,0.14,0.140877306461
218,288195.0,826215.0,64058.44903,2.152357,36,4.357219368,4848.805518,824292,1.002332911,3.606,31.7,12.09921962,4.78318017,332.0467954,59.399,0.374,0,0,1e-05,2.88195,0,0,21,0.446808511,1,0.021276596,0.202162085,0.201873272657
219,346272.0,866286.0,79388.98695,1.866878,36,4.155671453,527.9814358,11295,76.69641434,5.751,58.8,46.95208308,10.19149304,30.98856445,41.627,0.038,0,0,2.00001,692547.4627,2,100,26,0.553191489,1,0.021276596,0.0510332,0.0593913495541
220,523312.8801,1595288.0,123280.56,5.2684,37,2.319330428,801.1251533,199951,7.978394707,2.7,92.5,10.75544437,5.364642627,50.10047587,64.713,2.301,0,0,1e-05,5.233128801,0,0,0,0.0,0,0.0,0.013050915,0.00692439079285
221,741653.2775,2044580.0,176123.1744,9.173082,37,1.80966262,5268.691291,86600,23.60946882,1.96,83.2,0.68993097,2.976135446,358.2574,46.377,3.379,0,0,1e-05,7.416532775,0,0,5,0.092592593,0,0.0,0.032854683,0.0194173157215
222,1047626.103,3308275.0,220415.104,21.19376,38,1.148634863,7177.690497,238391,13.87751635,1.42,75.9,0.17655769,0.696154193,294.1443445,46.695,1.9166,0,0,1e-05,10.47626103,0,0,0,0.0,0,0.0,0.0202034,0.0154065489769
223,532292.9333,1528000.0,112428.492,5.444162662,38,2.486910995,4861.670338,488100,3.130506044,2.2478,62.7,0.67276316,3.437200463,233.0776315,49.64636174,2.056448192,0,0,1e-05,5.322929333,0,0,1,0.018518519,0,0.0,0.02,0.0376370549202
224,792693.0642,2055284.0,174760.7392,9.295784,38,1.848892902,5296.38863,86600,23.73307159,2.0,84.7,1.02108387,2.90936698,399.4974288,46.144,3.432,0,0,1e-05,7.926930642,0,0,7,0.12962963,0,0.0,0.031988214,0.0482365787029
225,666325.2328,1778703.0,143113.8139,4.422143,38,2.136388143,2653.438166,6220,285.9651125,4.11,92.3,0.0,5.473039752,0.0,24.748,0.837,0,0,1e-05,6.663252328,0,0,10,0.434782609,2,0.086956522,0.051353885,0.0462856590748
226,514443.0,1349187.0,118308.1042,3.241762,39,2.89062969,1212.059638,1030700,1.309000679,5.058,30.8,7.48545868,1.945690882,30.08652511,46.134,0.115,0,0,1e-05,5.14443,0,0,14,0.29787234,1,0.021276596,0.182563166,0.207455933094
227,335879.0,839163.0,77434.5778,1.807108,39,4.647488033,522.8893269,11295,74.29508632,5.775,58.7,41.60839664,10.45179631,30.91778552,42.294,0.038,0,0,3.00001,1007640.359,3,100,27,0.574468085,1,0.021276596,0.052665068,0.073525339365
228,880496.0,2619380.0,208569.237,7.099021,40,1.527078927,680.4907979,143100,18.30454228,3.495,92.7,9.78673678,3.939941983,27.99867389,73.534,2.004,0,0,1e-05,8.80496,0,0,0,0.0,0,0.0,0.108972683,0.123374402523
229,315375.0,785138.0,73349.31165,1.693002,41,5.222011927,557.8149899,11295,69.51199646,5.796,58.8,34.47313198,10.97240287,32.33065903,43.703,0.038,0,0,4.00001,1261503.154,4,100,28,0.595744681,1,0.021276596,0.052059691,0.0605030059814
230,1004248.0,2733758.0,228733.1069,6.453184,41,1.499766987,487.7411644,71740,38.1064678,4.516,13.3,17.11556311,1.413457295,91.67405583,60.058,0.02088064,0,0,2.00001,2008506.042,2,100,21,0.446808511,1,0.021276596,0.241843595,0.213714063168
231,235518.0,629357.0,50910.34372,1.687673,42,6.673477851,10380.27807,267667,2.351268554,3.909,41.8,0.81898938,15.60943636,321.3300907,13.08,0.292,0,0,4.00001,942074.3552,4,100,27,0.574468085,1,0.021276596,0.092758954,0.119433909655
232,244291.6009,652000.0,51933.10136,1.766323877,43,6.595092025,10965.17113,267667,2.435862471,3.8022,41.9,0.81898938,15.34155223,332.4451457,12.58196552,0.292,0,0,2.00001,488585.6447,2,100,24,0.510638298,1,0.021276596,0.35,0.243508026004
233,366225.0,919494.0,83017.54895,1.990924,45,4.893996046,503.7546478,11295,81.40717131,5.674,58.9,64.88030631,9.670886483,30.43898026,40.368,0.038,0,0,1e-05,3.66225,0,0,22,0.468085106,1,0.021276596,0.049942811,0.0651967525482
234,294759.0,835706.0,65596.50663,2.193643,45,5.384668771,4945.828718,824292,1.013847035,3.605,32.2,17.70600168,4.668261882,405.6410996,58.384,0.374,0,0,1e-05,2.94759,0,0,29,0.617021277,1,0.021276596,0.153225828,0.146408855915
235,684159.5507,1814000.0,146640.4677,4.563945066,46,2.535832415,2684.942098,6220,291.6398714,4.0454,92.3,0.0,4.778068716,0.0,24.53443081,0.837,0,0,1e-05,6.841595507,0,0,12,0.52173913,2,0.086956522,0.24,0.233782231808
236,735678.0,1849997.0,166580.1337,4.406299,47,2.54054466,499.0832672,117600,15.73126701,4.818,13.7,41.01557631,0.338618298,9.84547663,80.482,0.05,0,0,1e-05,7.35678,0,0,10,0.212765957,1,0.021276596,0.24817614,0.274864912033
237,760580.0567,1811906.0,161643.35,5.8355,49,2.704334552,968.7994131,199951,9.061750129,3.2,93.2,8.57192907,3.599954044,81.5662616,64.415,1.8832,0,0,1e-05,7.605800567,0,0,2,0.037037037,0,0.0,0.010595621,0.0125657618046
238,525411.0,1381165.0,120304.1896,3.328285,49,3.547729634,1223.371267,1030700,1.340026196,5.002,32.0,9.06254783,2.048724919,35.65529516,45.408,0.12,0,0,1e-05,5.25411,0,0,10,0.212765957,1,0.021276596,0.177898123,0.194064646959
239,501909.0,1315643.0,116149.2538,3.154087,49,3.724414602,1110.522257,1030700,1.276455807,5.114,29.5,16.59668575,1.842656845,29.1300942,46.873,0.11,0,0,2.00001,1003823.019,2,100,27,0.574468085,2,0.042553191,0.260918873,0.323639988899
240,1291829.345,3736264.0,301722.3356,15.308084,50,1.3382352,7049.167274,2724900,1.371156373,2.36,97.1,0.38069377,20.15419228,194.0174652,45.484,3.88,0,0,1e-05,12.91829345,0,0,0,0.0,0,0.0,0.094159554,0.0701146125793
241,1220225.893,3731296.0,279008.2742,15.147029,50,1.340016981,6645.533463,2724900,1.369333187,2.22,97.1,0.46260892,20.08161922,149.9936613,45.281,3.7,0,0,1e-05,12.20225893,0,0,0,0.0,0,0.0,0.106306657,0.0892514884472
242,655261.0,1715697.0,146932.4628,3.95799,50,2.914267496,281.2783761,111369,15.4055168,5.024,15.6,48.07031414,2.504528814,38.75852667,52.199,0.014,0,0,5.00001,3276311.553,5,100,28,0.595744681,1,0.021276596,0.237165842,0.257164150476
243,685659.0,1841136.0,152516.2335,4.293692,50,2.715714646,316.6677797,111369,16.53185357,4.793,16.4,60.94464135,2.517706715,41.93196548,51.079,0.014,0,0,3.00001,2056983.857,3,100,26,0.553191489,1,0.021276596,0.220702255,0.269037723541
244,473036.0357,1440242.0,103258.2924,9.560953,51,3.54107157,4820.793404,207600,6.937581888,1.429,94.6,0.14128964,11.48436484,304.9891938,26.727,4.869,0,0,1e-05,4.730360357,0,0,0,0.0,0,0.0,0.009910364,0.0113905668259
245,535263.0,1411947.0,122176.0851,3.414552,51,3.612033596,1222.675614,1030700,1.369891336,4.947,33.2,17.04824983,2.151758957,38.09228463,44.697,0.125,0,0,1e-05,5.35263,0,0,13,0.276595745,1,0.021276596,0.177555099,0.192297101021
246,782593.2454,1870565.0,163219.06,5.9569,52,2.779908744,975.5995937,199951,9.355117004,3.2,93.3,8.57192907,3.440796423,86.07540469,64.293,1.78284,0,0,1e-05,7.825932454,0,0,2,0.037037037,0,0.0,0.010301642,0.0119853019714
247,611231.1221,1658000.0,136118.7961,4.175423194,52,3.136308806,1306.630795,1030700,1.608615504,4.4846,40.0,11.88880113,4.227756495,52.89838636,39.55220108,0.024937319,0,0,1.50001,916852.7955,2,100,24,0.510638298,1,0.021276596,0.18,0.194902360439
248,601082.0,1627693.0,134237.7471,4.067564,53,3.256142282,1286.961479,1030700,1.579211216,4.543,40.0,11.88880113,3.396676733,50.68345199,40.141,0.042447766,0,0,1e-05,6.01082,0,0,22,0.468085106,1,0.021276596,0.18088196,0.185971289873
249,621320.0,1596680.0,140810.7891,3.672782,53,3.31938773,271.6338189,111369,14.33684418,5.19,15.1,47.0,2.569306967,27.3681863,52.912,0.014,0,0,1e-05,6.2132,0,0,13,0.276595745,1,0.021276596,0.376088779,0.409824579954
250,592404.0,1598104.0,132581.5054,3.969625,53,3.31642997,1301.43888,1030700,1.550503541,4.603,39.7,11.88880113,3.188906793,48.83750877,40.745,0.057039805,0,0,2.00001,1184813.924,2,100,27,0.574468085,1,0.021276596,0.180138535,0.199086666107
251,565057.0,1504575.0,127483.6453,3.683221,53,3.522589436,1186.981648,1030700,1.459760357,4.778,36.9,6.84746627,2.565596972,39.91531539,42.652,0.109455501,0,0,5.00001,2825290.651,4,200,31,0.659574468,1,0.021276596,0.194276971,0.195573836565
252,1364027.763,3751358.0,321916.3517,15.484192,54,1.439478717,7494.430932,2724900,1.376695659,2.5,97.2,0.93593832,20.22676535,212.1006733,45.686,3.877,0,0,1e-05,13.64027763,0,0,0,0.0,0,0.0,0.008519171,0.0266388058662
253,1380435.0,3599119.0,343551.4229,7.934213,54,1.500367173,201.9468856,27830,129.3251527,6.729,45.6,26.90958338,2.178842438,13.85306615,90.625,0.028,0,0,1e-05,13.80435,0,0,28,0.595744681,2,0.042553191,0.205110659,0.20515075326
254,936925.0,2412514.0,219569.8563,5.578219,54,2.23832898,467.684607,56785,42.48505767,5.179,11.4,23.93144413,3.645948644,19.58650912,64.815,0.045,0,0,4.00001,3747709.369,4,100,27,0.574468085,2,0.042553191,0.127668018,0.14178815484
255,710052.0,1806294.0,162991.925,4.30444,55,3.044908525,502.8781478,117600,15.35964286,4.881,13.3,27.98259681,0.340068725,9.28247988,80.804,0.05,0,0,1e-05,7.10052,0,0,14,0.29787234,1,0.021276596,0.161014522,0.1691609025
256,1029369.0,2740753.0,238107.5289,7.753925,55,2.006747781,982.8041932,143100,19.15271139,3.523,94.0,9.56086715,3.583566647,50.15923244,73.467,1.899,0,0,2.00001,2058748.294,2,100,4,0.074074074,0,0.0,0.161686549,0.165526330471
257,667558.0,1764261.0,149141.0663,4.079574,55,3.117452576,304.8078476,111369,15.84158069,4.945,15.8,43.43477613,2.508921448,42.33896688,51.832,0.014,0,0,7.46001,4979989.356,7,200,31,0.659574468,1,0.021276596,0.23246644,0.227983027697
258,578293.0,1470732.0,136147.4374,3.503086,55,3.739634413,1828.655045,342000,4.300385965,5.081,13.4,8.25585651,8.998865572,42.08005738,39.012,0.194,0,0,2.20001,1272250.383,4,100,27,0.574468085,2,0.042553191,0.270835273,0.349923372269
259,677638.0,1805710.0,150946.1437,4.190155,56,3.101273183,302.6654413,111369,16.21375787,4.868,16.1,43.63947817,2.513314081,42.15033703,51.459,0.014,0,0,5.00001,3388196.776,5,100,27,0.574468085,1,0.021276596,0.227489568,0.25321957469
260,564514.0,1416608.0,131491.1742,3.269786,56,3.953104882,231.257791,111369,12.719949,5.456,14.3,31.30751848,2.666474197,13.32028665,53.949,0.026,0,0,4.00001,2258061.645,4,100,27,0.574468085,2,0.042553191,0.412280888,0.456142783165
261,600554.0,1529974.0,137261.9506,3.522337,57,3.725553506,260.997849,111369,13.73788038,5.277,14.8,59.49138673,2.601696044,21.47472033,53.258,0.018,0,0,1e-05,6.00554,0,0,10,0.212765957,1,0.021276596,0.394040167,0.412333130836
262,816468.9394,2079449.092,173872.0668,4.897528782,58,2.789200285,481.0863621,117600,17.68239024,4.444,15.3,24.13512763,0.200560211,18.81139232,0.0,0.05,0,0,2.49001,2033015.824,2,149,27,0.574468085,1,0.021276596,0.141788344,0.164845436811
263,583730.0,1567620.0,130900.5919,3.872684,58,3.699876246,1261.132393,1030700,1.520927525,4.662,39.5,10.93123511,2.981136852,47.46707483,41.364,0.068366504,0,0,2.00001,1167465.837,2,100,26,0.553191489,1,0.021276596,0.187985202,0.20030477643
264,302073.0,844908.0,67209.31032,2.240161,59,6.983008801,5148.298381,824292,1.025010555,3.6,32.7,11.9563419,4.498289793,486.4689706,57.363,0.384266667,0,0,3.00001,906222.0207,3,100,32,0.680851064,1,0.021276596,0.157780627,0.186307817698
265,904549.0,2302022.0,221316.0629,5.243214,59,2.562964211,389.4241513,71740,32.08840256,5.69,12.1,19.14715673,2.697640674,38.39062028,62.904,0.0245,0,0,1e-05,9.04549,0,0,14,0.29787234,1,0.021276596,0.359985405,0.37068426609
266,640675.0,1660769.0,144146.9046,3.821498,59,3.552571128,277.1421526,111369,14.91230953,5.105,15.3,62.56730929,2.536917891,43.49805311,52.559,0.014,0,0,4.00001,2562706.407,5,100,20,0.425531915,1,0.021276596,0.368840752,0.372655898333
267,2961563.0,9671986.0,692737.211,33.267887,60,0.620348292,3992.050931,2381741,4.060889072,2.499,85.3,0.08870072,0.744071903,100.3561074,36.17,1.033,0,0,1e-05,29.61563,0,0,28,0.595744681,2,0.042553191,0.109920437,0.14209279418
268,684479.0,1869904.0,160521.0635,4.710678,60,3.208720876,505.8447297,622984,3.001528129,4.368,21.6,50.96196841,1.840197288,12.53258889,60.5,0.0233248,0,0,3.00001,2053443.845,3,100,26,0.553191489,1,0.021276596,0.531075696,0.51414591074
269,852347.8904,2171951.305,174522.9851,5.119327246,61,2.80853442,499.9459985,117600,18.46897369,4.284,15.6,28.47491356,0.066853404,25.20042878,0.0,0.05,0,0,1e-05,8.523478904,0,0,28,0.595744681,1,0.021276596,0.147758042,0.156329333782
270,239080.0,640548.0,51272.22766,1.725292,61,9.523095849,10485.76346,267667,2.393077966,3.849,41.9,0.81898938,15.55585953,330.3269443,12.844,0.292,0,0,2.00001,478162.3908,2,100,21,0.446808511,1,0.021276596,0.090909569,0.178846985102
271,994284.0,2539081.0,228630.529,5.890414,62,2.441828362,473.5024232,56785,44.71393854,5.064,11.4,11.32155856,3.785240608,23.73468488,63.884,0.045,0,0,1e-05,9.94284,0,0,10,0.212765957,1,0.021276596,0.265825963,0.296304255724
272,713750.0,1818910.0,160453.4478,4.286188,62,3.408634842,2601.264404,342000,5.318450292,4.961,14.6,6.29473392,9.594758752,126.8917412,35.9,0.095,0,0,2.00001,1427507.138,2,100,27,0.574468085,1,0.021276596,0.138488371,0.187009125948
273,2061897.0,5008304.0,486249.5267,11.178921,63,1.257910862,206.3246754,27830,179.960618,5.863,48.0,50.27867323,2.565632229,23.15758627,87.943,0.028,0,0,1e-05,20.61897,0,0,22,0.468085106,1,0.021276596,0.087850158,0.0839201509953
274,1073758.0,2790690.0,244478.8174,7.930929,63,2.257506208,1031.792183,143100,19.50167715,3.525,94.4,11.46441705,3.498402709,61.18867071,73.432,1.9085,0,0,2.00001,2147526.738,2,100,6,0.111111111,0,0.0,0.151070063,0.141720473766
275,834422.9132,2125196.972,174234.1186,5.006727545,63,2.964431101,489.2046274,117600,18.07140282,4.363,15.4,33.96781628,0.133706807,20.75363693,0.0,0.05,0,0,2.00001,1668854.171,2,100,26,0.553191489,1,0.021276596,0.151689488,0.155324220657
276,686763.6907,1699737.0,154758.72,5.6072,64,3.765288395,877.1001604,199951,8.500767688,3.2,93.0,12.40132714,3.918269285,81.66090544,64.597,1.964,0,0,2.00001,1373534.249,2,100,6,0.111111111,0,0.0,0.012150235,0.0205830037594
277,827826.3072,1929000.0,166997.1729,6.068211225,65,3.369621566,1005.911115,199951,9.647363604,3.22,93.3,8.57192907,2.804165939,91.63458943,64.21270456,1.659808,0,0,1e-05,8.278263072,0,0,1,0.018518519,0,0.0,0.01,0.0100595057011
278,554287.0,1472169.0,125742.0968,3.5914,65,4.415253955,1188.614894,1030700,1.428319589,4.835,35.7,10.65070904,2.357827031,39.60878015,43.318,0.13,0,0,7.16001,3968700.463,7,200,28,0.595744681,1,0.021276596,0.18971966,0.205131977797
279,927372.0,2366238.0,223941.2352,5.391108,66,2.7892376,437.5991956,71740,32.98352384,5.565,12.2,14.61360607,2.445034754,40.50631771,62.636,0.02025,0,0,1e-05,9.27372,0,0,10,0.212765957,1,0.021276596,0.41719276,0.42115971446
280,674858.0,1759857.0,158396.5892,4.191273,66,3.750304712,520.6469612,117600,14.96477041,4.942,13.0,36.46341557,0.341519152,7.77815813,81.111,0.05,0,0,4.00001,2699438.749,4,100,27,0.574468085,2,0.042553191,0.16040665,0.165158748627
281,1146488.0,2897393.0,253786.3373,8.29584,68,2.346937402,1131.04779,143100,20.24733054,3.49,95.0,8.22169014,3.328074834,76.39130143,73.308,1.8912,0,0,2.00001,2292987.465,2,100,2,0.037037037,0,0.0,0.14442335,0.137567549944
282,871185.8569,2219734.234,174863.0798,5.236519025,68,3.0634298,513.4341142,117600,18.87529111,4.207,15.7,28.47491356,0.0,27.57125113,0.0,0.05,0,0,1e-05,8.711858569,0,0,22,0.468085106,1,0.021276596,0.143956425,0.168411761522
283,581512.0,1468598.0,134031.4688,3.384804,68,4.630266417,236.7688178,111369,13.18677549,5.366,14.6,23.34117567,2.634085121,18.42372745,53.604,0.022,0,0,1e-05,5.81512,0,0,14,0.29787234,1,0.021276596,0.383225376,0.397469878197
284,607134.5665,1632636.0,146003.72,5.4479,68,4.165043525,824.0419897,199951,8.165180469,3.1,92.8,11.41731072,4.236584527,58.27948099,64.697,2.398,0,0,3.00001,1821409.771,3,100,4,0.074074074,0,0.0,0.03897042,0.0495052039623
285,645450.7159,1657847.0,149445.66,5.5146,68,4.101705405,827.6230621,199951,8.29126636,3.1,92.9,11.10710461,4.077426906,69.08178594,64.658,2.469,0,0,2.00001,1290907.886,2,100,4,0.074074074,0,0.0,0.04863588,0.0576121509075
286,1012414.039,2773000.0,229236.4239,6.604524011,68,2.452217815,493.7002422,71740,38.65347087,4.389,13.3,17.11556311,1.194449537,100.796707,59.72716997,0.020656768,0,0,4.00001,4049666.281,4,100,24,0.510638298,1,0.021276596,0.24,0.236047282815
287,1417527.0,3642604.0,331189.2843,8.182362,68,1.866796391,702.9784634,112622,32.34362736,5.553,14.5,21.09662551,2.095959577,25.21299773,60.018,0.0485,0,0,4.00001,5670122.175,4,100,27,0.574468085,2,0.042553191,0.322629846,0.36228454113
288,1018624.0,2603949.0,232747.5335,6.052937,69,2.649821483,429.9039992,56785,45.85628247,5.002,11.5,14.43191645,3.85488659,29.919543,63.413,0.053,0,0,1e-05,10.18624,0,0,13,0.276595745,1,0.021276596,0.262027534,0.254266619682
289,780665.0,1985856.0,172453.0143,4.689664,69,3.474572174,447.2413244,117600,16.88653061,4.605,14.6,33.99177962,0.334267018,14.62766471,79.428,0.05,0,0,2.00001,1561337.807,2,100,28,0.595744681,1,0.021276596,0.143695529,0.163712024689
290,710939.8362,1939000.0,157850.7389,4.627561166,69,3.558535327,313.3613212,111369,17.41059002,4.5716,16.9,49.06750087,2.544062517,48.43816954,49.93283168,0.014,0,0,4.00001,2843766.454,4,100,24,0.510638298,1,0.021276596,0.22,0.297596037388
291,3079435.0,9584610.0,730976.6952,33.749328,70,0.730337489,4043.870548,2381741,4.024203303,2.576,85.6,0.15110149,0.731212079,116.3397202,35.407,1.12,0,0,1e-05,30.79435,0,0,14,0.29787234,1,0.021276596,0.039907325,0.0562595129013
292,874846.0,2225718.0,216994.6148,5.071271,70,3.145052518,380.210065,71740,31.02478394,5.805,11.9,12.54244955,2.950246595,39.31161327,63.16,0.02875,0,0,4.00001,3499392.748,4,100,27,0.574468085,2,0.042553191,0.378807694,0.417079210281
293,644657.4521,1872000.0,124655.0674,6.280991382,70,3.739316239,2713.495492,1759540,1.063914432,2.3906,96.6,0.18640847,13.37516908,372.2579658,21.27104024,2.422119808,0,0,2.00001,1289321.351,2,100,11,0.47826087,2,0.086956522,0.61,0.609410047531
294,544658.0,1442136.0,123975.2197,3.501927,71,4.923252731,1206.087694,1030700,1.399181139,4.891,34.4,12.89326704,2.254792994,39.60779267,44.0,0.13,0,0,1e-05,5.44658,0,0,21,0.446808511,1,0.021276596,0.183232865,0.199316084385
295,654911.0,1663495.0,151409.9227,3.950786,72,4.328236634,2225.000378,342000,4.864020468,5.038,14.1,9.07514901,10.05635845,55.01432043,37.214,0.095,0,0,1e-05,6.54911,0,0,21,0.446808511,1,0.021276596,0.180197119,0.214181855321
296,997671.0,2694137.0,227690.9846,6.315627,72,2.672469886,618.3640276,71740,37.55418177,4.626,13.1,17.11556311,1.468209234,85.90729075,60.422,0.0205672,0,0,2.00001,1995351.977,2,100,27,0.574468085,1,0.021276596,0.190117106,0.213242307305
297,967432.0,2475428.0,224248.4182,5.732175,73,2.948984984,473.5228829,56785,43.59299111,5.123,11.4,13.30098428,3.715594626,21.34110357,64.351,0.045,0,0,1e-05,9.67432,0,0,14,0.29787234,1,0.021276596,0.163033688,0.185591161251
298,2290708.0,5950077.0,549546.8932,12.747846,73,1.226874879,377.8743244,118484,50.2184008,5.969,36.5,68.3690894,1.738811404,17.72507053,84.946,0.02125,0,0,1e-05,22.90708,0,0,28,0.595744681,2,0.042553191,0.312610663,0.324983298779
299,1064683.0,2737899.0,240200.1348,6.390851,74,2.702802404,432.119633,56785,48.21518007,4.868,11.5,13.39511998,3.994178553,26.64986683,62.467,0.053,0,0,2.00001,2129376.647,2,100,28,0.595744681,1,0.021276596,0.151127925,0.161209076643
300,1441336.0,3694207.0,358817.3723,8.21807,75,2.030205671,207.4605389,27830,132.7418972,6.649,45.9,28.12717567,2.240391551,17.80375176,90.383,0.028,0,0,1e-05,14.41336,0,0,14,0.29787234,1,0.021276596,0.114847418,0.110656768084
301,792697.0,2034686.0,173253.0433,4.789568,75,3.686072446,476.5767553,117600,17.3017517,4.525,14.9,45.61798445,0.267413614,16.66539605,79.046,0.05,0,0,2.00001,1585401.927,2,100,31,0.659574468,1,0.021276596,0.143019949,0.151397526264
302,614743.0,1562127.0,143640.1776,3.715665,75,4.80114613,1702.506989,342000,4.567622807,5.063,13.7,7.20148222,9.527612012,57.33356376,38.107,0.095,0,0,0.55001,338114.7974,1,55,9,0.191489362,1,0.021276596,0.196339633,0.194532155991
303,1939482.49,4687334.0,397549.8952,17.544126,76,1.621390752,10046.2108,2724900,1.720185695,2.73,97.5,0.23691381,20.12330509,587.4756067,46.753,3.58308,0,0,1e-05,19.3948249,0,0,2,0.037037037,0,0.0,0.010087416,0.0139694213867
304,1087622.0,2809147.0,243592.1085,6.566179,76,2.705447597,433.5747687,56785,49.46987761,4.798,11.5,24.91603174,3.953344194,29.79840168,61.99,0.0546,0,0,3.00001,3262876.876,3,100,31,0.659574468,1,0.021276596,0.157087829,0.177262663841
305,634943.0,1612857.0,147592.3457,3.832771,76,4.71213505,1971.858407,342000,4.71595614,5.052,13.9,6.03803428,9.791985233,64.51657847,37.659,0.095,0,0,1.06001,673045.9294,2,53,12,0.255319149,1,0.021276596,0.188783462,0.184330940247
306,943469.0,2419749.0,225219.2065,5.521838,78,3.223474831,462.3983046,71740,33.7294257,5.432,12.3,14.09706978,2.192428833,46.70065044,62.355,0.016,0,0,1e-05,9.43469,0,0,13,0.276595745,1,0.021276596,0.397882041,0.401241719723
307,574735.0,1536398.0,129202.1309,3.777067,78,5.076809525,1217.150809,1030700,1.49063549,4.721,38.2,6.652725,2.773366912,43.12123478,42.0,0.088911003,0,0,4.00001,2298945.747,4,100,27,0.574468085,1,0.021276596,0.196701244,0.216501787305
308,1691719.0,4350800.0,399495.4284,9.898301,79,1.815758022,390.8007634,245857,17.69646583,5.653,15.8,15.635169,2.27227485,8.94533392,66.804,0.1,0,0,1e-05,16.91719,0,0,14,0.29787234,1,0.021276596,0.201974645,0.216767713428
309,1222112.539,3035000.0,262043.4686,8.683261601,81,2.668863262,1194.358967,143100,21.20894479,3.442,95.0,8.22169014,2.902255145,91.54527957,73.16499258,1.804768,0,0,1e-05,12.22112539,0,0,1,0.018518519,0,0.0,0.03,0.0764321088791
310,2424227.0,6273522.0,573667.5241,13.498377,81,1.291140766,411.7122785,118484,52.94826306,5.823,37.4,69.72738211,1.632926908,25.1662094,84.765,0.01975,0,0,1e-05,24.24227,0,0,10,0.212765957,1,0.021276596,0.314263673,0.302075564861
311,2083681.0,5599046.0,482975.5941,13.495462,81,1.446675023,539.9178003,390757,14.3287158,4.034,38.1,0.0,2.918168678,16.21371054,66.44,0.056,0,0,1e-05,20.83681,0,0,13,0.276595745,1,0.021276596,0.345512882,0.277887523174
312,727580.1199,1754133.0,155573.12,5.7196,81,4.617665821,943.42426,199951,8.77281434,3.1,93.1,8.68983696,3.759111664,85.26070729,64.517,1.969,0,0,1.00001,727587.3957,2,50,3,0.055555556,0,0.0,0.010996496,0.0228122770786
313,708095.0,1913685.0,163840.6612,4.900274,81,4.232671521,549.383761,622984,3.071804412,4.206,21.8,45.73379423,1.665172192,15.45450474,59.963,0.014147712,0,0,3.00001,2124292.081,3,100,21,0.446808511,1,0.021276596,0.492501823,0.50605070591
314,778285.769,2019000.0,169040.0873,4.746290552,82,4.061416543,4573.268344,342000,5.903508772,4.7692,15.0,4.02168591,7.053853526,206.0137368,34.21478821,0.095,0,0,2.00001,1556579.321,2,100,24,0.510638298,1,0.021276596,0.14,0.15345659852
315,753774.0,1893001.0,169241.9914,4.500638,84,4.437398607,439.4993612,117600,16.09694728,4.752,14.0,51.13497904,0.337167871,11.31124213,80.146,0.05,0,0,1e-05,7.53774,0,0,13,0.276595745,1,0.021276596,0.024995204,0.0289423763752
316,1578573.0,3911705.0,390593.7954,8.821795,87,2.224094097,213.5374304,27830,140.5571326,6.48,46.4,35.93482356,2.363489775,14.36007705,89.882,0.028,0,0,1e-05,15.78573,0,0,13,0.276595745,1,0.021276596,0.191966161,0.17819917202
317,1455981.0,3747767.0,337360.269,8.443717,88,2.348064861,706.5651295,112622,33.27739696,5.459,15.1,21.0192492,2.116875854,26.47099281,59.662,0.052,0,0,2.00001,2911976.56,2,100,13,0.276595745,1,0.021276596,0.215638682,0.220764830709
318,595699.0,1514212.0,139771.7757,3.604595,89,5.87764461,1977.865902,342000,4.427520468,5.072,13.6,6.48665219,9.263238792,50.8906731,38.559,0.19,0,0,2.70001,1608393.257,3,90,13,0.276595745,1,0.021276596,0.17891658,0.181497484446
319,696544.0,1892338.0,162260.9686,4.804316,89,4.703176705,526.5120589,622984,3.037538685,4.286,21.7,45.73379423,1.75268474,15.5874302,60.241,0.01978976,0,0,4.43001,3085696.885,5,100,27,0.574468085,1,0.021276596,0.518170677,0.500727474689
320,1009860.86,2672000.0,204445.7648,11.38352124,90,3.368263473,4135.454766,163610,16.33152008,2.1388,91.6,0.29543609,0.582303396,324.1580196,32.98124039,1.561326976,0,0,1e-05,10.0986086,0,0,12,0.52173913,2,0.086956522,0.02,0.0200521349907
321,1507874.0,3798468.0,374641.432,8.514578,90,2.369376285,210.2357955,27830,136.4882501,6.566,46.1,32.68104915,2.301940663,15.97060537,90.136,0.028,0,0,1e-05,15.07874,0,0,10,0.212765957,1,0.021276596,0.198785132,0.189506828785
