,0,1,2,3,4,5,6,7,keras
730,11.33196072,0,0,0,1,1648195,344.7339931,0.029984395,0.161754518747
731,17.58820934,0,0,0,2,587041,10.95081324,0.71,0.749381959438
732,24.74900032,0,0,0,1,947300,51.71747631,0.451529695,0.595296621323
733,25.5124364,0,0,0,1,947300,56.9257784,0.430787734,0.587654769421
734,32.76816898,100,0,0,3,1104300,8.65132225,7.610742289,3.38683795929
735,17.80437116,100,0,0,2,652230,21.89580296,2.875303605,1.15255248547
736,20.48166751,118,0,0,3,475440,58.6522027,0.440450256,2.09932088852
737,24.75804483,100,0,0,2,1001450,63.80857754,0.578109475,1.68296658993
738,21.30237254,100,0,0,2,475440,58.16094545,0.55,0.796917080879
739,33.46724894,100,0,0,3,1104300,11.20782555,8.014555313,3.39466762543
740,17.77849226,100,0,0,2,527968,42.53610453,0.122019844,0.859025835991
741,32.031745,100,0,0,3,1104300,6.78994895,7.342937914,3.37452363968
742,24.92842678,100,0,0,2,1001450,74.01172409,0.534342201,1.64715707302
743,26.28523171,0,0,0,1,947300,61.09245025,0.4,0.582169055939
744,18.4162964,100,0,0,2,652230,22.18140928,3.34587941,1.16585052013
745,29.50271906,100,0,0,2,1001450,177.7683606,0.406448947,1.35291683674
746,34.70589695,31,0,0,2,1104300,14.83285372,6.824588398,1.70430958271
747,28.5632403,18,0,0,2,1001450,159.1105681,0.416490693,0.746296286583
748,27.58568875,0,0,0,1,1001450,160.7647657,0.411735405,0.401232659817
749,26.74918269,14,0,0,2,1001450,139.0024401,0.396597196,0.794577002525
750,35.71392919,100,0,0,2,1104300,22.20933287,4.311993144,2.24481010437
751,30.30040142,33,0,0,2,1001450,189.9124772,0.393526379,0.716909646988
752,37.7053337,100,0,0,2,1104300,30.61604476,3.2,2.2637860775
753,22.32191884,200,0,0,2,245857,35.97815131,0.41,1.00299715996
754,25.09219032,0,0,0,1,1001450,84.30810186,0.494599725,0.568120896816
755,31.23770533,100,1,1,2,1001450,202.7944931,0.33,1.47571408749
756,34.11629449,30,0,0,3,1104300,13.42946544,7.286269219,2.85217046738
757,35.23862628,102,0,0,2,1104300,20.98433993,4.551235555,2.24772548676
758,25.30451246,0,0,0,1,1001450,100.6032567,0.460745621,0.539093613625
759,18.9596492,100,0,0,2,652230,26.98894729,2.635423879,1.15987348557
760,25.64640371,100,0,0,2,1001450,117.0477779,0.445009643,1.49631690979
761,26.16488991,0,0,0,1,1001450,125.5023976,0.403403858,0.496723115444
762,36.55985058,100,0,0,2,1104300,25.0417972,3.882121087,2.25552582741
763,36.1535724,50,0,0,2,1104300,26.41542192,4.125341233,1.89020097256
764,37.29761206,66,0,0,3,1104300,29.01076062,3.252284138,3.13542938232
765,36.938744,100,0,0,3,1104300,26.64777614,2.959761321,3.41798686981
766,11.15849403,50,0,0,2,2344858,6.70779502,3.934993109,2.38548851013
767,19.45238796,100,0,0,2,652230,33.80518937,5.612783009,1.14408791065
768,37.66941497,0,0,0,2,1904569,110.6767489,0.65,1.49693286419
769,332.8494701,100,0,0,2,143998,28.15857423,1.293354601,4.10518407822
770,329.2291976,0,0,0,1,143998,33.03573422,1.137976608,1.75489795208
771,37.44971645,0,0,0,1,1904569,106.5059793,0.831026867,0.707480192184
772,327.3101015,0,0,0,1,143998,35.01540506,0.85,1.73059797287
773,342.1745024,0,0,0,2,143998,12.43576137,1.562800341,3.15472221375
774,19.92551554,100,0,0,2,652230,43.52543981,3.215995704,1.11742091179
775,331.1554813,0,0,0,1,143998,30.83346991,1.211938279,1.77996337414
776,339.3688246,0,0,0,1,143998,19.82214837,1.422873093,1.89191782475
777,35.56370916,100,0,0,2,1904569,46.19701995,2.494173042,2.87991166115
778,338.2743927,100,0,0,2,143998,23.13738001,1.346510424,4.1741809845
779,35.69168615,0,0,0,1,1904569,57.65031451,2.150459572,0.904598712921
780,334.4362908,100,0,0,2,143998,25.58110909,1.428929557,4.12898683548
781,20.4023596,100,0,0,2,652230,52.8857608,3.013670317,1.09350192547
782,336.1871623,100,0,0,2,143998,25.40782617,1.392805463,4.14639806747
783,342.2275657,100,0,0,2,143998,13.50854518,1.440579613,4.24455308914
784,11.53979601,45,0,0,2,2344858,8.35595561,3.712240199,2.33588171005
785,12.67838991,40,0,0,2,2344858,16.05641988,3.514935678,2.26497101784
786,36.64364746,0,0,0,1,1904569,85.65213133,1.517751974,0.790950119495
787,35.91465471,0,0,0,1,1904569,60.82888938,1.659748691,0.892114043236
788,36.75704582,0,0,0,1,1904569,98.96610041,0.972290564,0.735127449036
789,36.23865504,0,0,0,1,1904569,63.93225832,1.595571307,0.880581974983
790,37.38562215,0,0,0,1,1904569,99.41035911,0.87058436,0.736434459686
791,340.546834,100,0,0,2,143998,17.59674697,1.489504805,4.2146320343
792,15.59540066,100,0,0,2,2344858,21.06703569,2.7,2.87916088104
793,21.17025436,100,0,0,2,652230,58.16803071,2.34423581,1.09289300442
794,14.74150162,50,0,0,2,2344858,19.0536902,2.356750251,2.38827800751
795,20.80437576,100,0,0,2,652230,52.38254929,2.56497513,1.10509681702
796,341.6090223,100,0,0,3,143998,15.2414902,1.326686106,5.53663063049
797,13.90554353,100,0,0,3,2344858,14.71114279,2.637847823,4.21900892258
798,21.4914662,112,3,10,2,652230,53.36597308,4.667842694,1.80336821079
799,35.52937961,80,0,0,2,1904569,35.24583569,0.840820162,2.73369455338
800,36.97280487,0,0,0,1,1904569,107.2363769,0.93669681,0.701181590557
801,37.21403583,0,0,0,1,1904569,106.0215546,0.919236088,0.708078861237
802,12.29558037,45,0,0,3,2344858,13.85171454,3.242003459,3.62908315659
803,14.32458213,100,0,0,2,2344858,16.07942622,2.541316836,2.87703180313
804,11.91752678,25,0,0,3,2344858,9.87487932,3.397636289,3.42485046387
805,15.15540643,50,0,0,2,2344858,19.65314426,2.254715991,2.39301967621
806,13.06720322,87,0,0,3,2344858,12.58368712,2.722472499,4.07812738419
807,13.48626143,115,0,0,3,2344858,12.38158278,2.707920193,4.35566091537
808,21.75854683,112,12,97,2,652230,56.57452735,6.854007757,4.30679273605
809,21.9636202,100,14,148,2,652230,59.18434486,5.45482457,4.98283720016
810,22.16242736,100,15,218,2,652230,60.44406167,6.42,5.78811645508
811,73.54065909,100,0,0,2,796095,22.36315738,2.203407512,2.63556623459
812,69.75272255,100,0,0,2,923768,81.36762333,13.18890741,2.61192107201
813,74.00615756,100,0,0,2,796095,29.62585468,2.87701448,2.62490534782
814,74.69469724,100,0,0,2,796095,31.93098328,2.182685351,2.6304628849
815,80.63163442,100,23,321,2,796095,33.63909619,6.056331686,8.85978794098
816,65.85123105,100,0,0,2,923768,53.08567883,12.02177178,2.63395261765
817,79.56358475,100,23,239,2,796095,33.4661349,3.280876784,8.0758562088
818,76.41549438,100,8,45,2,796095,28.51186552,3.086698876,3.79248762131
819,67.7969566,100,0,0,2,923768,61.01491269,14.13262262,2.65023851395
820,75.53855633,100,0,0,2,796095,30.19104652,2.263446885,2.64866447449
821,81.79312142,150,32,372,2,796095,36.15485065,5.281326002,11.2497615814
822,77.27426249,100,18,156,2,796095,30.95275635,3.577107901,6.51294374466
823,73.74751994,100,0,0,2,923768,74.36452452,11.93765682,2.71497511864
824,71.73178439,100,0,0,2,923768,88.52018851,14.65096039,2.61993551254
825,78.47202156,100,17,204,2,796095,36.65905548,3.349497342,6.77033758163
826,83.08341592,128,33,442,2,796095,37.68344768,7.371831192,11.9061355591
827,75.80307285,100,0,0,2,923768,80.34139448,12.20873115,2.71396541595
828,78.02078877,128,3,24,2,923768,93.22631449,11.71354429,3.2817709446
829,80.26129288,100,12,128,2,923768,90.38961745,13.48692097,5.20270490646
830,84.49242867,100,58,585,2,796095,39.02958594,5.59,16.8451766968
831,82.49355574,100,21,318,2,923768,110.3712029,15.45917382,8.41000080109
832,84.67035013,100,35,490,2,923768,117.520545,15.16190177,12.3220081329
833,86.76326199,100,41,543,2,923768,126.151749,15.85898569,13.7551794052
834,88.9736384,100,56,866,2,923768,135.31382,17.0,19.5456485748
835,114.1274416,100,0,0,2,3287263,31.33998843,9.984806823,5.26368045807
836,114.6328721,100,0,0,2,3287263,34.64005687,7.747844217,5.25638103485
837,115.0587857,100,0,0,2,3287263,43.21204716,9.674950666,5.22245359421
838,115.395986,100,0,0,2,3287263,46.91282666,13.46033906,5.21042442322
839,114.4985966,100,9,14,2,3287263,84.58051997,7.2,5.64680433273
840,114.8149372,100,0,0,2,3287263,80.34781609,7.294821577,5.02972173691
841,115.6135378,100,0,0,2,3287263,48.22854553,13.21171741,5.20782232285
842,115.1081876,100,0,0,2,3287263,74.99460433,7.871473751,5.06288576126
843,115.3991734,100,0,0,2,3287263,68.53283666,8.511910191,5.10151910782
844,115.6901495,100,0,0,2,3287263,59.18429667,12.57937513,5.15479898453
845,115.7473905,100,0,0,2,3287263,65.70508993,11.31333356,5.12257146835
846,115.6366555,100,0,0,2,3287263,64.92645947,14.54433645,5.12444829941
